id,cancer_type,guideline_source,guideline_title,version_date,section_heading,chunk_index,page_start,page_end,chunk_text,token_count,url
db8dcf1b-58d3-40c0-9910-e240b8d8c6a8,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,15,27,17,17,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Fertility (all genders)",18,NCCN_pdf/ped_all_patient.pdf
0f8a9d55-121a-4765-87fc-cc95771f4897,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,15,28,17,17,"2 Testing for ALL » Fertility (all genders) » Imaging tests Fertility (all genders) Some types of treatment can affect fertility, the ability to have children. Ask your child's care team how cancer and cancer treatment might change your child's fertility. To preserve fertility, you may need to take action before starting cancer treatment. Those who want to have children in the future should be referred to a fertility specialist to discuss the options before starting treatment, if possible. It is not always possible to see a fertility specialist before starting treatment. More information on fertility preservation can be found in NCCN Guidelines for Patients: Adolescent and Young Adult Cancer at NCCN.org/patientguidelines and on the NCCN Patient Guides for Cancer app. Changes in fertility Treatment might cause your child's fertility to be temporarily impaired or interrupted. This temporary loss of fertility is related to age at time of diagnosis, treatment type(s), treatment dose, and treatment length. Preventing pregnancy during treatment Preventing pregnancy during treatment is important. Cancer and cancer treatment can affect the ovaries and damage sperm. Therefore, becoming pregnant or having one's partner become pregnant during treatment should be avoided. Hormonal birth control may or may not be recommended. Ask about options such as intrauterine devices (IUDs) and barrier methods. Types of barrier methods include condoms, diaphragms, cervical caps, and the contraceptive sponge. Imaging tests Imaging tests take pictures of the inside of one’s body to look for cancer deposits. A radiologist, an expert in interpreting imaging tests, will interpret the test and send a report to your child’s doctor. While these reports might be available to you through your patient portal or patient access system, please wait to discuss these results with your child’s care team. Your child will not have all of the following tests. Chest x-ray An x-ray is a type of radiation. In small doses, it is used to make pictures of the inside of the body. A chest x-ray is used to look for a mediastinal mass, which forms in the space between the lungs. This area includes the heart, aorta, esophagus, thymus, trachea, lymph nodes, and nerves. Contrast material Contrast material is used to improve the quality of the pictures of the inside of the body. Contrast materials are substances that help enhance and improve the images of several organs and structures in the body. It is used to make the pictures clearer. The contrast is not permanent and will leave the body in one’s urine immediately after the test. The types of contrast vary and are different for CT and MRI. Tell the care team if your child has had allergic reactions to contrast in the past. This is important. Your child might be given medicines to avoid the effects of those allergies. Contrast might not be used if they have a serious allergy or if their kidneys aren’t working well.",479,NCCN_pdf/ped_all_patient.pdf
ac569cf7-1ea1-4e1a-a117-6bd5a4167add,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,16,29,18,18,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Heart tests CT scan A CT or CAT (computed tomography) scan uses x-rays and computer technology to take pictures of the inside of the body. It takes many x-rays of the same body part from different angles. All the images are combined to make one detailed picture. MRI scan An MRI (magnetic resonance imaging) scan uses radio waves and powerful magnets to take pictures of the inside of the body. It does not use x-rays, which means there is no radiation delivered to your child's body during the test. Because of the very strong magnets used in the MRI machine, tell the technologist about any metal in your child’s body. During the test, your child will likely be asked to hold their breath for 10 to 20 seconds as the technician collects the images. Young children who require an MRI but cannot hold still easily may be given sedation to get a good quality picture. A closed MRI has a capsule-like design where the magnet surrounds you. An open MRI has a magnetic top and bottom, which allows for an opening on each end. Closed MRIs are more common than open MRIs, so if your child has claustrophobia (a dread or fear of enclosed spaces), be sure to talk to their care team about it. PET scan A PET (positron emission tomography) scan uses a radioactive drug called a tracer. A tracer is a substance injected into a vein to see where cancer cells are in the body and how much sugar is being taken up by the cancer cells. This gives an idea about how fast the cancer cells are growing. Cancer cells show up as bright spots on PET scans. However, not all tumors will appear on a PET scan. Also, not all bright spots found on the PET scan are cancer. It is normal for the brain, heart, kidneys, and bladder to be bright on PET. Inflammation or infection can also show up as a bright spot. When a PET scan is combined with CT, it is called a PET/CT scan. Scrotal ultrasound A scrotal ultrasound uses sound waves to make images of the scrotum. The scrotum is the pouch of skin at the base of the penis that contains the testicles. The images are recorded on a computer. Heart tests Heart or cardiac tests are used to see how well the heart works. These tests might be used to monitor treatment side effects. Your child might be referred to a heart specialist called a cardiologist. h An electrocardiogram (ECG or EKG) shows electrical activity in the heart. h An echocardiogram (or echo) uses sound waves to make pictures of the heart.",460,NCCN_pdf/ped_all_patient.pdf
b8606e82-2bb2-4ec8-b49e-70d1f63da248,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,17,30,19,19,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Lumbar puncture",17,NCCN_pdf/ped_all_patient.pdf
ae5fa8ed-e117-414a-bd7a-b6ea4ba25f08,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,17,31,19,19,"2 Testing for ALL » Lumbar puncture » Bone marrow tests Lumbar puncture A lumbar puncture (LP) is a procedure that removes spinal fluid. It is also called a spinal tap. A lumbar puncture at diagnosis is used to rule out a central nervous system (CNS) disease. Leukemia can travel to the cerebrospinal fluid (CSF) that surrounds the spine or brain. This may cause symptoms. In order to look for leukemia cells in your child's spinal fluid, a sample must be taken and tested. A lumbar puncture is also used to inject cancer drugs into spinal fluid. This is called intrathecal (IT) chemotherapy. All treatment plans include IT chemotherapy. Bone marrow tests Leukemia starts in the bone marrow. To diagnose ALL, samples of bone marrow must be removed and tested before starting any treatment. In select cases with very high white blood cell count (WBC) count, a diagnosis may be made using peripheral blood samples and treatment may be started before obtaining bone marrow. The care team will try to make your child as comfortable as possible during a bone marrow aspirate and biopsy. In some cases, sedation or anesthesia is provided during this procedure. Discuss the options with the care team. There are 2 types of bone marrow tests that are often done at the same time: h Bone marrow aspirate h Bone marrow biopsy Bone marrow aspirate and biopsy Samples of bone and marrow are removed in a biopsy.",241,NCCN_pdf/ped_all_patient.pdf
150808c3-0062-4bc4-98b1-4b45b96f9e87,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,18,32,20,20,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Bone marrow tests Your bone marrow is like a sponge holding liquid and cells. An aspirate takes some of the liquid and cells out of the sponge, and a biopsy takes a piece of the sponge. The samples are usually taken from the back of the hip bone (pelvis). Your child will likely lie on their belly, back, or side. The doctor will first clean and give sedation and/or numb the skin and outer surface of the bone. For an aspirate, a hollow needle will be pushed through the skin and into the bone. Liquid bone marrow will then be drawn into a syringe. For the biopsy, a wider needle will be used to remove a core sample. Your child may feel bone pain at the hip for a few days. Their skin may bruise. The bone marrow sample should be reviewed by a pathologist who is an expert in the diagnosis of ALL. This review is often referred to as histology, histopathology, or hematopathology review. The pathologist will note the overall appearance and the size, shape, and type of cells. Tests will be done on the biopsied cells. Ask questions about the biopsy results and what it means for your child’s treatment. Flow cytometry Flow cytometry is a laboratory method used to detect, identify, and count specific cells. Flow cytometry involves adding a light-sensitive dye to cells. The dyed cells are passed through a beam of light in a machine. The machine measures the number of cells, as well as things like the size and shape of the cells. Flow cytometry may be used on cells from circulating (peripheral) blood or from a bone marrow aspirate. A blood test can count the number of white blood cells, but it cannot detect the subtle differences between different types of blood cancers. Flow cytometry can detect these subtle differences. The most common use of flow cytometry is in the identification of markers on cells, particularly in the immune system (called immunophenotyping). Flow cytometry is also used to check treatment response. Immunophenotyping Immunophenotyping uses antibodies to detect the presence or absence of white blood cell antigens. These antigens are proteins that can be found on the surface of or inside white blood cells. They are called markers or biomarkers. Certain biomarkers are targeted in ALL treatment. Immunophenotyping is used to pinpoint the type of ALL. Based on immunophenotype, ALL can be placed into 2 general groups: h B-cell ALL starts in very immature cells called lymphoblasts. These cells would normally develop into B lymphocytes. h T-cell ALL starts in lymphoblasts that would normally develop into T-cell lymphocytes. Within each type there are several subtypes, which are based mainly on: h The type of lymphocyte (most often B cell or T cell) within the leukemia cells and how mature the cells are. This is known as the immunophenotype of the leukemia. h If the leukemia cells have specific gene or chromosome changes.",504,NCCN_pdf/ped_all_patient.pdf
46f545e8-7572-4baf-9028-c1af5401b53d,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,19,33,21,21,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Testing for ALL biomarker and genetic changes Testing for ALL biomarker and genetic changes Biomarker and genetic tests are used to learn more about your child’s type of ALL, to target treatment, and to determine the likely path the cancer will take called prognosis. This genetic testing is different from family history genetic testing or genetic cancer risk testing. This testing looks for changes only in the ALL cells that have developed over time, and not changes in the rest of the body’s cells. Your child may be placed into a risk group based on the types of genetic abnormalities found. Inside our cells are DNA (deoxyribonucleic acid) molecules. These molecules are tightly packaged into what is called a chromosome. Chromosomes contain most of the genetic information in a cell. Normal human cells contain 23 pairs of chromosomes for a total of 46 chromosomes. Each chromosome contains thousands of genes. Genes are coded instructions for the proteins your cells make. A mutation is when something goes wrong in the genetic code. Proteins are written like this: BCR::ABL1. Genes are written in italics like this: BCR::ABL1. ALL mutation testing Mutation testing using methods such as karyotype, fluorescence in situ hybridization (FISH), polymerase chain reaction (PCR), and next-generation sequencing (NGS) looks for changes or abnormalities that are unique to ALL cells (genes and chromosomes). A sample of your child's blood or bone marrow will be used to see if the ALL cancer cells have any specific mutations. Some mutations may determine the type of treatment your ALL genetic changes ALL cells can have changes in genes and chromosomes. Mutation testing looks for these changes or abnormalities that are unique to ALL cells. Examples of such changes are called deletion, insertion, inversion, amplification, translocation (rearrangement), and point mutation. • Amplification – When part or a whole chromosome or gene is increased (for example, duplicated) • Deletion – When part of a chromosome or gene is missing • Insertion – When a new part of a chromosome or gene is included • Inversion – Switching of parts within one chromosome • Point mutation – When part of a gene is changed • Chromosome translocation and gene rearrangement – Switching of parts between 2 chromosomes. When described at the chromosome level, it is called a translocation. When described at the gene level, it is called rearrangement. For example, the chromosome translocation is written as t(9;22) (q34;q11.2) and its gene rearrangement is written as BCR::ABL1.",424,NCCN_pdf/ped_all_patient.pdf
712fdb10-2529-45a5-a885-85f248095b9b,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,20,34,22,22,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Testing for ALL biomarker and genetic changes child needs. Your child may be placed into a risk group based on the types of genetic abnormalities found.",41,NCCN_pdf/ped_all_patient.pdf
9e0d63aa-c187-4ab3-b49e-14a16ed21e63,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,FISH,35,22,22,"Fluorescence in situ hybridization (FISH) is a method that involves special dyes called probes that attach to pieces of DNA. For example, the probes attach to the BCR gene and the ABL1 gene. The BCR::ABL1 gene is detected when the colors of the probes overlap by translocation. A translocation is the switching of parts between two chromosomes. The BCR::ABL1 translocation can also be written as t(9;22). FISH can look for translocations that are too small to be seen with other methods. It can only be used for known changes. It cannot detect all the possible changes found within genes or chromosomes. Since this test doesn’t need growing cells, it can be performed on either a bone marrow or blood sample. Most commonly, a bone marrow sample is needed to get all the information the care team needs to help plan your child’s care. Karyotype A karyotype is a picture of chromosomes. Normal human cells contain 23 pairs of chromosomes for a total of 46 chromosomes. A karyotype will show extra, missing, rearranged, or abnormal pieces of chromosomes. Since a karyotype requires growing cells, a sample of bone marrow or blood must be used. Karyotype A karyotype is a picture of your chromosomes. The study of chromosomes is called cytogenetics.",209,NCCN_pdf/ped_all_patient.pdf
e59bf47f-de26-4ef3-8acc-6ab3b71417a7,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,21,36,23,23,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Testing for ALL biomarker and genetic changes Chromosome translocation and gene rearrangement Chromosome translocation and gene rearrangement is the switching of parts between 2 chromosomes. When described at the chromosome level, it is called a translocation. When described at the gene level, it is called rearrangement. For example, a translocation between chromosome 9 and 22 is written as t(9;22) and is known as the Philadelphia (Ph) chromosome. Its gene rearrangement is written as BCR::ABL1. Other common translocations in ALL include t(v;11q23.3) written as KMT2A-rearranged and t(12;21)(p13.2;q22.1) written as",103,NCCN_pdf/ped_all_patient.pdf
c69af9b0-b8d0-4ffa-b4e1-bd6f929f5518,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,ETV6::RUNX1.,37,23,23,Next-generation sequencing Next-generation sequencing (NGS) is a method used to determine a portion of a person’s DNA sequence. It shows if a gene has any mutations that might affect how the gene works. NGS looks at the gene in a more detailed way than other methods and can find mutations that other methods might miss.,55,NCCN_pdf/ped_all_patient.pdf
43543da8-8717-40b4-a378-a4ffcbe059ee,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,PCR,38,23,23,"A polymerase chain reaction (PCR) is a technique that can make millions or billions of copies of your DNA or RNA (genetic information). PCR is very sensitive. It can find 1 abnormal cell among more than 100,000 normal cells. These copies, called PCR products, might be used for NGS. RT-PCR and RT-qPCR are types of PCR used to look for the presence of the BCR::ABL1 gene on the Philadelphia chromosome. Philadelphia chromosome The Philadelphia (Ph) chromosome is formed by a translocation between parts of chromosomes 9 and 22. It contains the abnormal BCR::ABL1 fusion gene.",95,NCCN_pdf/ped_all_patient.pdf
c082a0bf-98a9-4983-be7f-bd571082bbe5,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,22,39,24,24,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » B-ALL risk groups B-ALL risk groups Treatment options for B-ALL are based on age, white blood cell counts at diagnosis, and results of tests done on leukemia cells to look for gene or chromosome changes. The presence of certain mutations can sometimes predict how ALL will respond to certain types of treatment. How ALL responds to treatment and if minimal residual disease (MRD) remains after treatment are also important. Your child might be placed into a risk group based on risk factors. Risk factors include: h Age h White blood cell (WBC) count at diagnosis h Gene or chromosome mutations, translocations, deletions, and rearrangements h Response to therapy often expressed as minimal residual disease (MRD) h Predisposition syndrome h Down syndrome Risk groups and treatment planning are based on testing lymphoblasts in bone marrow or blood for specific genetic abnormalities. Age ALL tends to be more aggressive in infants and those 10 years of age and over. Infants are those under the age of 12 months (1 year).",183,NCCN_pdf/ped_all_patient.pdf
4ec82ec2-c30a-4062-8b8f-be8d2580ed47,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,WBC,40,24,24,"A WBC greater than 50,000/mm3 at initial diagnosis is considered high risk. B-ALL genetic risk groups Your child will be placed into an initial risk group based on the genetic features (mutations) found in the leukemia cells. Some genetic mutations respond better to treatment. Unfavorable risk features are more of a challenge to treat. At certain treatment milestones, risk group might be reassessed by considering response to treatment. Hyperdiploidy In hyperdiploidy, leukemia cells have more than 50 chromosomes. Normal cells have 46 chromosomes. In high hyperdiploidy leukemia cells have 51 to 67 chromosomes. Hypodiploidy In hypodiploidy, leukemia cells have fewer than 44 chromosomes. Normal cells have 46 chromosomes. Leukemia predisposition syndrome Some hereditary cancer syndromes can be passed down from parent to child. A family history of leukemia can affect treatment. If a predisposition condition is suspected, your child might have a skin punch biopsy. If their blood was tested at diagnosis, you would see the genetic changes of the leukemia. Therefore, a skin punch biopsy is used. In this procedure, a small piece of skin and connective tissue is removed to get DNA that hasn’t been altered by ALL. This will be used to see if your child has inherited genes that increase their risk of leukemia. Leukemia predisposition syndrome can affect how your child's body responds to treatment. Blood and saliva can be used when ALL cells disappear (in remission).",232,NCCN_pdf/ped_all_patient.pdf
702f02ee-a46a-425d-9210-8b508b674f17,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,23,41,25,25,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Pharmacogenomic testing Down syndrome In Down syndrome, there is an extra chromosome 21. Instead of two chromosomes, there are three. There are challenges treating ALL in those with Down syndrome. Pharmacogenomic testing Pharmacogenomics is the study of how genes affect a person’s response to drugs. How well your child's body absorbs (metabolizes) drugs is an important factor in treatment. Not everyone receives the same dose. Your child's age, weight, and other factors play a role in the dose they receive. Therefore, they may have a test to find the best starting dose of certain drugs. This test looks for genes that help to guide dosing decisions. Two examples are as follows, which are related to chemotherapy with 6-mercaptopurine and 6-thioguanine: h Thiopurine methyltransferase (TPMT) h Nudix hydrolase 15 (NUDT15) Based on the results of the test, your child might start certain types of chemotherapy at a lower dose to avoid severe myelosuppression. In myelosuppression, bone marrow activity is decreased, resulting in fewer red blood cells, white blood cells, and platelets. This is supposed to happen with certain chemotherapies. However, since those with a genetic mutation in TPMT or NUDT15 may have more severe myelosuppression, they may be started on lower doses to prevent this from happening. Warnings about supplements and drug interactions Some supplements can affect the ability of a drug to do its job. This is called a drug interaction. It is critical to speak with your child's care team about any supplements they may be taking. Some examples include: h Turmeric h Ginkgo biloba h Green tea extract h St. John’s Wort h Antioxidants Certain medicines can also affect the ability of a drug to do its job. Therefore, tell your child's care team about any medicines, vitamins, over-the-counter (OTC) drugs, herbals, or supplements they are taking.",314,NCCN_pdf/ped_all_patient.pdf
0e37c415-9616-4e8b-ab22-2932d11c33fc,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,24,42,26,26,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 2 Testing for ALL » Key points",17,NCCN_pdf/ped_all_patient.pdf
d57b0747-ebc1-4328-a4ba-c3fd0cb372fa,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,24,43,26,26,"2 Testing for ALL » Key points » Questions to ask Key points h A diagnosis of acute lymphoblastic leukemia (ALL) is confirmed using a bone marrow aspirate and bone marrow biopsy. h In general, to be diagnosed with ALL, 20 percent (20%) or more lymphoblasts must be present in the bone marrow. This means that at least 1 out of every 5 marrow cells are lymphoblasts. h Immunophenotyping is used to pinpoint the specific type of pediatric ALL. h Genetic and biomarker tests are used to learn more about your child’s ALL, to target treatment, and to determine the likely course the cancer will take called a prognosis. h Factors that can affect treatment include age, white blood cell (WBC) count at diagnosis, gene or chromosome mutations, response to treatment, predisposition syndrome, and Down syndrome. h Your child might be placed into a risk group before starting treatment. Risk might be reassessed between stages of treatment. h Leukemia cells can travel to the cerebrospinal fluid (CSF) that surrounds the spine or brain. ALL can also travel to sites outside of the blood such as the testicles. Questions to ask • What type of cancer does my child have? What does this mean in terms of prognosis and treatment options? • Is there a cancer center or hospital nearby that specializes in my child’s type of ALL? • What tests will my child have? How often will they be repeated? • Will my insurance pay for these tests? • Who will talk with us about the next steps? When?",259,NCCN_pdf/ped_all_patient.pdf
3e60bd78-2a24-4f04-8d55-4a3d3aa457ee,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,25,44,27,27,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 3 Types of treatments 26 Care team 26 Treatment phases 30 Clinical trials 31 Steroids 31 Chemotherapy 31 Targeted therapy 33 Immunotherapy 33 Chemoimmunotherapy 34 Hematopoietic cell transplant 35 Radiation therapy 36 Key points 36 Questions to ask",48,NCCN_pdf/ped_all_patient.pdf
9e62fe5e-abde-4fe5-9bae-9493a17871c7,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,26,45,28,28,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 3 Types of treatments » Care team",17,NCCN_pdf/ped_all_patient.pdf
4cffe67c-e9e6-48ba-b705-94aa3d24c18b,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,26,46,28,28,"3 Types of treatments » Care team » Treatment phases There is more than one treatment for ALL in children. This chapter presents an overview of the types of treatment and what to expect. Not everyone will receive the same treatment. However, all treatment regimens include steroids and chemotherapy. Care team Treating ALL takes a team approach. Treatment decisions should involve a multidisciplinary team (MDT). An MDT is a team of health care and psychosocial care professionals from different professional backgrounds who have knowledge (expertise) and experience in your child's type of cancer. This team is united in the planning and implementing of your child's treatment. Ask who will coordinate your child's care. Some members of your child's care team will be with you throughout cancer treatment, while others will only be there for parts of it. Get to know your child's care team and help them get to know you and your child. Your team might include the following specialists: h A hematologist or hematologic oncologist is a medical doctor with expertise in blood diseases and blood cancers. h A pathologist or hematopathologist analyzes the cells and tissues removed during a biopsy and provides cancer diagnosis, staging, and information about biomarker testing. h A radiation oncologist specializes in using radiation to treat cancer. Only some children with ALL require radiation. Treatment phases The goal of treatment is a complete response (CR) or complete remission. Treatment will be in phases. Each phase has a different name depending on the treatment plan your child's care team is using. All treatment plans include an induction phase, which aims to put leukemia into remission. After (post) induction, there will be multiple phases to rid the body of any remaining leukemia cells. Maintenance phase helps prevent relapse. In general, there are several phases of intense chemotherapy followed by a longer phase of less intense maintenance chemotherapy. Treatment phases may include induction, after induction or post-induction phases, and maintenance. However, not all doctors use the same terms when discussing treatment. The number of phases and the type of chemotherapy given depend on the type of leukemia, as well as how your child responds to the first phases of treatment.",364,NCCN_pdf/ped_all_patient.pdf
71f55fe9-fc3a-45cd-9454-604230babcd2,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,27,47,29,29,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 3 Types of treatments » Treatment phases Types of response There are different types of treatment response. When there are no signs of cancer, it is called a complete response (CR) or complete remission. This does not always mean that ALL has been cured. Remission can be short-term (temporary) or long-lasting (permanent). In complete response all of the following are true: h No lymphoblasts are found in blood. h There are no signs and symptoms of cancer outside the bone marrow (extramedullary disease, which includes lymph nodes, spleen, skin, gums, testicles, and central nervous system). h Less than 5 percent (5%) blasts are found in bone marrow when looking at the sample under a microscope. This means that there are fewer than 5 blasts out of every 100 blood cells. h Blood cell counts have recovered. h Cancer has not returned in 4 weeks. In an incomplete blood count recovery or incomplete response (CRi), the platelet (PLT) count or absolute neutrophil count (ANC) has not yet returned to normal. ANC is an estimate of the body’s ability to fight infections, especially bacterial infections. Induction Induction is the first intense phase of treatment. Your child will likely spend time in the hospital for part of this treatment. Treatment is a multi-drug combination of chemotherapies (called multi-agent chemotherapy) and steroids. The goal of induction is a complete response or remission. In a complete response, less than 5 percent blasts remain at the end of induction. When induction does not lead to a complete response, it could be a sign that this cancer is very difficult to treat. In many subtypes, how ALL responds to initial treatment affects prognosis. After induction, bone marrow aspirate and biopsy and flow cytometry are used to look for a complete response and to measure the amount of leukemia cells that might remain called minimal residual disease (MRD). Minimal residual disease In minimal residual disease (MRD) very sensitive lab tests, such as flow cytometry, PCR, or NGS find leukemia cells in bone marrow that cannot be seen under a microscope. Not all MRD can be found with tests. Treatment aims to reduce the amount of",367,NCCN_pdf/ped_all_patient.pdf
f4ba829f-d196-42f1-825b-1c9e43ea3184,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,MRD.,48,29,29,Children with ALL should be treated at experienced pediatric leukemia centers.,11,NCCN_pdf/ped_all_patient.pdf
b719737d-2db5-40a3-97f9-9bf440dbcb2f,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,28,49,30,30,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 3 Types of treatments » Treatment phases Consolidation After induction, there are multiple phases of intensive chemotherapy. These post-induction or consolidation phases are needed to rid the body of any leukemia cells that might remain called minimal residual disease (MRD) and aim to prevent cancer from returning. The time spent in these phases and the intensity of the drug regimen will vary. It will be based on factors such as age, how well ALL responds to treatment, and risk factors. Maintenance Maintenance or continuation chemotherapy is the final, and longest, stage of treatment in pediatric ALL. Treatment is less intensive than prior chemotherapy. It is given at an outpatient location. The goal is to lower the risk of relapse. CNS disease Treatment to prevent ALL from spreading to the central nervous system (CNS) is called CNS prophylaxis or prophylactic treatment. CNS prophylaxis is typically given throughout all phases of treatment. All treatment plans include intrathecal (IT) chemotherapy. IT chemotherapy is injected into spinal fluid. Some treatments include IT treatment throughout therapy, whereas others do not include it in later phase maintenance therapy. Options for IT chemotherapy include IT methotrexate or a combination of IT methotrexate, cytarabine, and hydrocortisone (known as triple IT chemotherapy). If ALL is found in your child's CNS at the time of diagnosis, they may need more IT chemotherapy or radiation to the brain. Standard of care is the best-known treatment based on past clinical trials. Many ALL standard-of-care treatment regimens are the result of clinical trials. If a clinical trial is an option, your child might be offered treatment on an open trial. Otherwise, they will be treated with standard of care. There may be more than one treatment regimen that is considered standard of care. Ask your child's care team for more information.",308,NCCN_pdf/ped_all_patient.pdf
9c20edf5-ee48-47c5-af2b-25f77b95743e,Ped All,NCCN,NCCN Guidelines for Patients: Acute Lymphoblastic Leukemia in Children,2025-01-16,29,50,31,31,"NCCN Guidelines for Patients® Acute Lymphoblastic Leukemia in Children, 2025 3 Types of treatments » Treatment phases Surveillance and monitoring Surveillance watches for any changes in your child’s condition, which includes monitoring for disease and side effects. Refractory disease When leukemia remains in high levels at the end of induction (EOI) and then does not respond to post-induction treatment, it is called refractory or resistant cancer. The cancer may be resistant at the start of treatment or it may become resistant during treatment. Refractory disease is very serious. It is important to ask about prognosis. Disease progression When the percentage of ALL increases in blood or bone marrow during treatment, it is called progressive disease. Disease progression also occurs when the number of blasts within the blood or bone marrow increases by at least 25 percent. Relapse When leukemia returns after a period of remission, it is called a relapse. The goal of treatment is to achieve remission again. Relapse might happen more than once. Ask the care team about your child’s specific risk of relapse. A relapse is very serious. It is important to ask about prognosis. Those with relapsed ALL are placed into risk groups. Length of first complete remission (CR1) and site of relapse are two important factors. Relapse can occur in the bone marrow called isolated medullary relapse, in areas outside of the marrow or blood such the brain (CNS) or testicles called isolated extramedullary relapse, or a combination of both. Treatment options Treatment options are often described in the following ways: h Preferred therapies have the most evidence they work better and may be safer than other therapies. h Other recommended therapies may not work quite as well as preferred therapies, but they can still help treat cancer. h Therapies used in certain cases work best for people with specific cancer features or health circumstances.",310,NCCN_pdf/ped_all_patient.pdf
